person,personLabel,relatieLabel,value,valueLabel,start,eind,punt
http://www.wikidata.org/entity/Q119039938,Francis Lawrence Weale,Beroep,http://www.wikidata.org/entity/Q208762,kapelaan,,,
http://www.wikidata.org/entity/Q119039938,Francis Lawrence Weale,Beroep,http://www.wikidata.org/entity/Q250867,katholiek priester,1879-06-07T00:00:00Z,,
http://www.wikidata.org/entity/Q119040262,Leon Auguste Joseph Marie Verhoef,Beroep,http://www.wikidata.org/entity/Q774306,chirurg,,,
http://www.wikidata.org/entity/Q119040262,Leon Auguste Joseph Marie Verhoef,Beroep,http://www.wikidata.org/entity/Q39631,arts,,,
http://www.wikidata.org/entity/Q119040262,Leon Auguste Joseph Marie Verhoef,Werklocatie,http://www.wikidata.org/entity/Q12994,Brugge,,,
http://www.wikidata.org/entity/Q119040354,Charles Joseph Vercauteren,Beroep,http://www.wikidata.org/entity/Q4594605,magistraat,,,
http://www.wikidata.org/entity/Q119041387,Karel Lodewijk Van Raes,Beroep,http://www.wikidata.org/entity/Q82955,politicus,,,
http://www.wikidata.org/entity/Q119041387,Karel Lodewijk Van Raes,Beroep,http://www.wikidata.org/entity/Q39631,arts,,,
http://www.wikidata.org/entity/Q119041387,Karel Lodewijk Van Raes,Werklocatie,http://www.wikidata.org/entity/Q267663,Hoboken,,,
http://www.wikidata.org/entity/Q119041387,Karel Lodewijk Van Raes,Werklocatie,http://www.wikidata.org/entity/Q102728,Ieper,,,
http://www.wikidata.org/entity/Q119041487,Joseph Louis Van Heede,Beroep,http://www.wikidata.org/entity/Q7501153,winkelier,,,
http://www.wikidata.org/entity/Q119041487,Joseph Louis Van Heede,Beroep,http://www.wikidata.org/entity/Q1279568,behanger,,,
http://www.wikidata.org/entity/Q119217815,Martinus Coune,Beroep,http://www.wikidata.org/entity/Q955464,pastoor,1911-01-01T00:00:00Z,1916-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q119217815,Martinus Coune,Beroep,http://www.wikidata.org/entity/Q250867,katholiek priester,1896-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q119217815,Martinus Coune,Beroep,http://www.wikidata.org/entity/Q1753370,parochievicaris,1896-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q119217815,Martinus Coune,Werklocatie,http://www.wikidata.org/entity/Q3100236,Ternaaien,1911-01-01T00:00:00Z,1916-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q119217815,Martinus Coune,Werklocatie,http://www.wikidata.org/entity/Q499609,Borgloon,1896-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q119217815,Martinus Coune,Werklocatie,http://www.wikidata.org/entity/Q2132066,Mechelen-Bovelingen,1916-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q119224999,Laura Perkins,Woonplaats,http://www.wikidata.org/entity/Q23154,Bristol,,,
http://www.wikidata.org/entity/Q119224999,Laura Perkins,Woonplaats,http://www.wikidata.org/entity/Q12994,Brugge,1869-01-01T00:00:00Z,1871-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q119224999,Laura Perkins,Woonplaats,http://www.wikidata.org/entity/Q215354,Notting Hill,,,
http://www.wikidata.org/entity/Q119224999,Laura Perkins,Woonplaats,http://www.wikidata.org/entity/Q41890,Bayswater,,,
http://www.wikidata.org/entity/Q119621396,Alfons Steinmetz,Beroep,http://www.wikidata.org/entity/Q2903406,burgerlijk ingenieur,,,
http://www.wikidata.org/entity/Q119690392,Edmond Wallays,Beroep,http://www.wikidata.org/entity/Q250867,katholiek priester,1865-06-10T00:00:00Z,,
http://www.wikidata.org/entity/Q119690392,Edmond Wallays,Beroep,http://www.wikidata.org/entity/Q219477,missionaris,1865-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q119690392,Edmond Wallays,Beroep,http://www.wikidata.org/entity/Q1056391,rector,,,
http://www.wikidata.org/entity/Q119690392,Edmond Wallays,Werklocatie,http://www.wikidata.org/entity/Q8686,Shanghai,1866-01-01T00:00:00Z,1866-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q119690392,Edmond Wallays,Werklocatie,http://www.wikidata.org/entity/Q188096,Penang,1866-01-01T00:00:00Z,1925-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q119690392,Edmond Wallays,Werklocatie,http://www.wikidata.org/entity/Q1054923,Brits Hongkong,1916-01-01T00:00:00Z,1917-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q119699762,René Frans Adriaens,Beroep,http://www.wikidata.org/entity/Q39631,arts,,,
http://www.wikidata.org/entity/Q119699762,René Frans Adriaens,Werklocatie,http://www.wikidata.org/entity/Q184287,Zedelgem,,,
http://www.wikidata.org/entity/Q119701807,Joseph Cox Algar,Beroep,http://www.wikidata.org/entity/Q1056391,rector,1860-10-01T00:00:00Z,1861-03-01T00:00:00Z,
http://www.wikidata.org/entity/Q119701807,Joseph Cox Algar,Beroep,http://www.wikidata.org/entity/Q2251335,leerkracht,1851-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q119701807,Joseph Cox Algar,Beroep,http://www.wikidata.org/entity/Q37226,onderwijzer,,,
http://www.wikidata.org/entity/Q119701807,Joseph Cox Algar,Beroep,http://www.wikidata.org/entity/Q121594,professor,,,
http://www.wikidata.org/entity/Q119701807,Joseph Cox Algar,Werkgever,http://www.wikidata.org/entity/Q118464734,Engels College,1860-10-01T00:00:00Z,1861-03-01T00:00:00Z,
http://www.wikidata.org/entity/Q119701807,Joseph Cox Algar,Werkgever,http://www.wikidata.org/entity/Q1867263,Klein Seminarie Roeselare,1851-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q119701807,Joseph Cox Algar,Werklocatie,http://www.wikidata.org/entity/Q211037,Roeselare,1851-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q119701807,Joseph Cox Algar,Werklocatie,http://www.wikidata.org/entity/Q12994,Brugge,1860-10-01T00:00:00Z,1861-03-01T00:00:00Z,
http://www.wikidata.org/entity/Q119729450,Alfons Algoet,Beroep,http://www.wikidata.org/entity/Q215536,koopman,,,
http://www.wikidata.org/entity/Q119794240,Hendrik Berghman,Beroep,http://www.wikidata.org/entity/Q219477,missionaris,,,
http://www.wikidata.org/entity/Q119794240,Hendrik Berghman,Beroep,http://www.wikidata.org/entity/Q435940,pater,,,
http://www.wikidata.org/entity/Q119794240,Hendrik Berghman,Beroep,http://www.wikidata.org/entity/Q42603,priester,1861-10-25T00:00:00Z,,
http://www.wikidata.org/entity/Q119794240,Hendrik Berghman,Werklocatie,http://www.wikidata.org/entity/Q203000,Perth,,,
http://www.wikidata.org/entity/Q119794240,Hendrik Berghman,Werklocatie,http://www.wikidata.org/entity/Q55453014,Warrabah,,,
http://www.wikidata.org/entity/Q119794240,Hendrik Berghman,Werklocatie,http://www.wikidata.org/entity/Q24826,Liverpool,,,
http://www.wikidata.org/entity/Q119794240,Hendrik Berghman,Werklocatie,http://www.wikidata.org/entity/Q133315,Limerick,,,
http://www.wikidata.org/entity/Q119794240,Hendrik Berghman,Werklocatie,http://www.wikidata.org/entity/Q146659,Clapham,,,
http://www.wikidata.org/entity/Q119794240,Hendrik Berghman,Werklocatie,http://www.wikidata.org/entity/Q667610,Singleton,,,
http://www.wikidata.org/entity/Q119794240,Hendrik Berghman,Werklocatie,http://www.wikidata.org/entity/Q17856,Ballarat,,,
http://www.wikidata.org/entity/Q119794988,Louis Beyaert-Defoort,Beroep,http://www.wikidata.org/entity/Q998550,boekhandelaar,,,
http://www.wikidata.org/entity/Q119794988,Louis Beyaert-Defoort,Beroep,http://www.wikidata.org/entity/Q1413170,boekbinder,,,
http://www.wikidata.org/entity/Q119796023,Georges Vincent Eugène Louis Beyaert,Beroep,http://www.wikidata.org/entity/Q2516866,uitgever,,,
http://www.wikidata.org/entity/Q119796023,Georges Vincent Eugène Louis Beyaert,Beroep,http://www.wikidata.org/entity/Q182436,bibliothecaris,,,
http://www.wikidata.org/entity/Q119796023,Georges Vincent Eugène Louis Beyaert,Beroep,http://www.wikidata.org/entity/Q175151,drukker,,,
http://www.wikidata.org/entity/Q119796023,Georges Vincent Eugène Louis Beyaert,Werklocatie,http://www.wikidata.org/entity/Q12995,Kortrijk,,,
http://www.wikidata.org/entity/Q119797432,Julianus Maria Isidorus Blancke,Beroep,http://www.wikidata.org/entity/Q39631,arts,,,
http://www.wikidata.org/entity/Q119797432,Julianus Maria Isidorus Blancke,Werklocatie,http://www.wikidata.org/entity/Q1861723,Dadizele,,,
http://www.wikidata.org/entity/Q119860278,Hendrik Claes,Beroep,http://www.wikidata.org/entity/Q998550,boekhandelaar,,,
http://www.wikidata.org/entity/Q119860278,Hendrik Claes,Beroep,http://www.wikidata.org/entity/Q6673651,letterkundige,,,
http://www.wikidata.org/entity/Q119860278,Hendrik Claes,Beroep,http://www.wikidata.org/entity/Q2516866,uitgever,,,
http://www.wikidata.org/entity/Q119860278,Hendrik Claes,Beroep,http://www.wikidata.org/entity/Q82955,politicus,,,
http://www.wikidata.org/entity/Q119860278,Hendrik Claes,Werklocatie,http://www.wikidata.org/entity/Q12892,Antwerpen,,,
http://www.wikidata.org/entity/Q119860278,Hendrik Claes,Woonplaats,http://www.wikidata.org/entity/Q12892,Antwerpen,,,
http://www.wikidata.org/entity/Q120164850,Arthur Robinson,Woonplaats,http://www.wikidata.org/entity/Q12994,Brugge,1854-12-08T00:00:00Z,,
http://www.wikidata.org/entity/Q120176244,Jan De Neve,Beroep,http://www.wikidata.org/entity/Q219477,missionaris,,,
http://www.wikidata.org/entity/Q120176244,Jan De Neve,Beroep,http://www.wikidata.org/entity/Q435940,pater,1861-11-12T00:00:00Z,,
http://www.wikidata.org/entity/Q120176244,Jan De Neve,Beroep,http://www.wikidata.org/entity/Q250867,katholiek priester,1865-06-12T00:00:00Z,,
http://www.wikidata.org/entity/Q120176244,Jan De Neve,Woonplaats,http://www.wikidata.org/entity/Q7650196,Sutton,,1865-12-01T00:00:00Z,
http://www.wikidata.org/entity/Q120176244,Jan De Neve,Woonplaats,http://www.wikidata.org/entity/Q123947,Highgate,1862-03-07T00:00:00Z,,
http://www.wikidata.org/entity/Q120176244,Jan De Neve,Woonplaats,http://www.wikidata.org/entity/Q4093,Glasgow,1865-12-01T00:00:00Z,,
http://www.wikidata.org/entity/Q120176244,Jan De Neve,Woonplaats,http://www.wikidata.org/entity/Q180356,Broadway,1860-11-01T00:00:00Z,,
http://www.wikidata.org/entity/Q120176244,Jan De Neve,Woonplaats,http://www.wikidata.org/entity/Q2974907,Heist,,,
http://www.wikidata.org/entity/Q120191174,Felix De Nolf,Beroep,http://www.wikidata.org/entity/Q219477,missionaris,,,
http://www.wikidata.org/entity/Q120199426,Henry Edwin Harford,Beroep,http://www.wikidata.org/entity/Q42603,priester,1871-09-10T00:00:00Z,,
http://www.wikidata.org/entity/Q120199426,Henry Edwin Harford,Beroep,http://www.wikidata.org/entity/Q2251335,leerkracht,1865-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q120199426,Henry Edwin Harford,Werklocatie,http://www.wikidata.org/entity/Q24826,Liverpool,,,
http://www.wikidata.org/entity/Q120199426,Henry Edwin Harford,Werklocatie,http://www.wikidata.org/entity/Q239,Brussel,1865-01-01T00:00:00Z,1866-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q120199426,Henry Edwin Harford,Werklocatie,http://www.wikidata.org/entity/Q7619622,Stonyhurst,,,
http://www.wikidata.org/entity/Q120199426,Henry Edwin Harford,Werklocatie,http://www.wikidata.org/entity/Q1296,Gent,1866-01-01T00:00:00Z,1875-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q120199426,Henry Edwin Harford,Werklocatie,http://www.wikidata.org/entity/Q1260195,Drongen,1872-01-01T00:00:00Z,1873-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q120199426,Henry Edwin Harford,Werklocatie,http://www.wikidata.org/entity/Q3057456,Roehampton,,,
http://www.wikidata.org/entity/Q120199426,Henry Edwin Harford,Werklocatie,http://www.wikidata.org/entity/Q184090,Preston,,,
