source,sourceLabel,target,targetLabel,richtingBeschrijving,rolLabel,start,eind,punt
http://www.wikidata.org/entity/Q123425604,Comité des Dames Zélatrices de l'oeuvre des Missions du Pôle Nord,http://www.wikidata.org/entity/Q115830433,Antoine Wemaer,Onderlinge Correspondentie (Source → Target),penningmeester,,,
http://www.wikidata.org/entity/Q123425604,Comité des Dames Zélatrices de l'oeuvre des Missions du Pôle Nord,http://www.wikidata.org/entity/Q116660566,Florence Gezelle,Onderlinge Correspondentie (Source → Target),lid,,,
http://www.wikidata.org/entity/Q123413231,Congrégation du Très Saint Nom de Marie,http://www.wikidata.org/entity/Q336977,Guido Gezelle,Relevant Persoon (Zender) → Guido (Ontvanger),geestelijk leidsman,,,
http://www.wikidata.org/entity/Q2457997,Constant Hansen,http://www.wikidata.org/entity/Q336977,Guido Gezelle,Relevant Persoon (Zender) → Guido (Ontvanger),briefschrijver,1886-07-23T00:00:00Z,1896-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q115837342,Constantinus Roelandts,http://www.wikidata.org/entity/Q336977,Guido Gezelle,Relevant Persoon (Zender) → Guido (Ontvanger),briefschrijver,,,1863-10-30T00:00:00Z
http://www.wikidata.org/entity/Q113466955,Cordelia Van de Wiele,http://www.wikidata.org/entity/Q336977,Guido Gezelle,Relevant Persoon (Zender) → Guido (Ontvanger),werkgever,,,
http://www.wikidata.org/entity/Q113466955,Cordelia Van de Wiele,http://www.wikidata.org/entity/Q2617184,Karel De Flou,Onderlinge Correspondentie (Source → Target),briefschrijver,,,1903-07-05T00:00:00Z
http://www.wikidata.org/entity/Q113466955,Cordelia Van de Wiele,http://www.wikidata.org/entity/Q336977,Guido Gezelle,Relevant Persoon (Zender) → Guido (Ontvanger),briefschrijver,1886-01-01T00:00:00Z,1899-06-19T00:00:00Z,
http://www.wikidata.org/entity/Q113466955,Cordelia Van de Wiele,http://www.wikidata.org/entity/Q2154331,Caesar Gezelle,Onderlinge Correspondentie (Source → Target),briefschrijver,,,1913-11-21T00:00:00Z
http://www.wikidata.org/entity/Q113466955,Cordelia Van de Wiele,http://www.wikidata.org/entity/Q2638823,Alfons Janssens,Onderlinge Correspondentie (Source → Target),briefschrijver,,,1888-03-06T00:00:00Z
http://www.wikidata.org/entity/Q113466955,Cordelia Van de Wiele,http://www.wikidata.org/entity/Q125559455,Medardus Van De Poele,Onderlinge Correspondentie (Source → Target),briefschrijver,,,1899-05-17T00:00:00Z
http://www.wikidata.org/entity/Q113466955,Cordelia Van de Wiele,http://www.wikidata.org/entity/Q3032807,Henri Rommel,Onderlinge Correspondentie (Source → Target),briefschrijver,,,1899-11-27T00:00:00Z
http://www.wikidata.org/entity/Q113466955,Cordelia Van de Wiele,http://www.wikidata.org/entity/Q2190493,Gustaaf Verriest,Onderlinge Correspondentie (Source → Target),briefschrijver,,,1903-05-25T00:00:00Z
http://www.wikidata.org/entity/Q113466955,Cordelia Van de Wiele,http://www.wikidata.org/entity/Q1920135,Jan Bols,Onderlinge Correspondentie (Source → Target),briefschrijver,,,1899-08-20T00:00:00Z
http://www.wikidata.org/entity/Q113466955,Cordelia Van de Wiele,http://www.wikidata.org/entity/Q2539969,Alfons Siffer,Onderlinge Correspondentie (Source → Target),briefschrijver,,,1896-09-04T00:00:00Z
http://www.wikidata.org/entity/Q113466955,Cordelia Van de Wiele,http://www.wikidata.org/entity/Q118151362,Victor Leonardus Franciscus Goethals,Onderlinge Correspondentie (Source → Target),briefschrijver,,,1911-01-01T00:00:00Z
http://www.wikidata.org/entity/Q98322098,Cyriel Delaere,http://www.wikidata.org/entity/Q336977,Guido Gezelle,Relevant Persoon (Zender) → Guido (Ontvanger),briefschrijver,,,1899-03-23T00:00:00Z
http://www.wikidata.org/entity/Q118998471,Denis Auguste Julien Roger,http://www.wikidata.org/entity/Q336977,Guido Gezelle,Relevant Persoon (Zender) → Guido (Ontvanger),briefschrijver,1879-01-01T00:00:00Z,1884-06-01T00:00:00Z,
http://www.wikidata.org/entity/Q115834834,Desideer Meersseman,http://www.wikidata.org/entity/Q2779054,Leonard Lodewijk De Bo,Onderlinge Correspondentie (Source → Target),briefschrijver,,,
http://www.wikidata.org/entity/Q115834834,Desideer Meersseman,http://www.wikidata.org/entity/Q336977,Guido Gezelle,Relevant Persoon (Zender) → Guido (Ontvanger),briefschrijver,1887-06-10T00:00:00Z,1889-12-09T00:00:00Z,
http://www.wikidata.org/entity/Q118733026,Domenico Macry Correale,http://www.wikidata.org/entity/Q336977,Guido Gezelle,Relevant Persoon (Zender) → Guido (Ontvanger),briefschrijver,1889-12-07T00:00:00Z,1897-01-27T00:00:00Z,
http://www.wikidata.org/entity/Q55911879,Désiré Claes,http://www.wikidata.org/entity/Q336977,Guido Gezelle,Relevant Persoon (Zender) → Guido (Ontvanger),briefschrijver,,,1886-10-05T00:00:00Z
http://www.wikidata.org/entity/Q377071,Edgar Tinel,http://www.wikidata.org/entity/Q336977,Guido Gezelle,Relevant Persoon (Zender) → Guido (Ontvanger),briefschrijver,1885-10-21T00:00:00Z,,
http://www.wikidata.org/entity/Q118120867,Edmond De Plancke,http://www.wikidata.org/entity/Q336977,Guido Gezelle,Relevant Persoon (Zender) → Guido (Ontvanger),briefschrijver,1891-08-25T00:00:00Z,1892-04-14T00:00:00Z,
http://www.wikidata.org/entity/Q13575367,Edmond Denys,http://www.wikidata.org/entity/Q336977,Guido Gezelle,Relevant Persoon (Zender) → Guido (Ontvanger),briefschrijver,1893-06-03T00:00:00Z,1899-02-25T00:00:00Z,
http://www.wikidata.org/entity/Q118792556,Edmund Benedict Hicks,http://www.wikidata.org/entity/Q116509612,Francesca Christophers,Onderlinge Correspondentie (Source → Target),briefschrijver,,,1863-09-18T00:00:00Z
http://www.wikidata.org/entity/Q118792556,Edmund Benedict Hicks,http://www.wikidata.org/entity/Q336977,Guido Gezelle,Relevant Persoon (Zender) → Guido (Ontvanger),briefschrijver,1856-01-01T00:00:00Z,1858-01-17T00:00:00Z,
http://www.wikidata.org/entity/Q2360914,Edward Gailliard,http://www.wikidata.org/entity/Q3166510,Johan Joseph Faict,Onderlinge Correspondentie (Source → Target),correspondent,,,
http://www.wikidata.org/entity/Q2360914,Edward Gailliard,http://www.wikidata.org/entity/Q336977,Guido Gezelle,Relevant Persoon (Zender) → Guido (Ontvanger),briefschrijver,1883-02-21T00:00:00Z,,
http://www.wikidata.org/entity/Q13575404,Edward Van Even,http://www.wikidata.org/entity/Q336977,Guido Gezelle,Relevant Persoon (Zender) → Guido (Ontvanger),briefschrijver,,,1888-08-25T00:00:00Z
http://www.wikidata.org/entity/Q113925472,Edward Van Robays,http://www.wikidata.org/entity/Q336977,Guido Gezelle,Relevant Persoon (Zender) → Guido (Ontvanger),briefschrijver,,1889-05-13T00:00:00Z,
http://www.wikidata.org/entity/Q119217748,Edward Vlietinck,http://www.wikidata.org/entity/Q336977,Guido Gezelle,Relevant Persoon (Zender) → Guido (Ontvanger),briefschrijver,1887-01-27T00:00:00Z,1892-06-10T00:00:00Z,
http://www.wikidata.org/entity/Q116621171,Elisa Robinson,http://www.wikidata.org/entity/Q336977,Guido Gezelle,Relevant Persoon (Zender) → Guido (Ontvanger),briefschrijver,,,
http://www.wikidata.org/entity/Q121078322,Elisabeth Josèphe Thérèse van den Broeck,http://www.wikidata.org/entity/Q336977,Guido Gezelle,Relevant Persoon (Zender) → Guido (Ontvanger),briefschrijver,1880-07-01T00:00:00Z,,
http://www.wikidata.org/entity/Q116689485,Elisabeth Latham,http://www.wikidata.org/entity/Q336977,Guido Gezelle,Relevant Persoon (Zender) → Guido (Ontvanger),briefschrijver,,,1899-01-01T00:00:00Z
http://www.wikidata.org/entity/Q13576607,Emiel Demonie,http://www.wikidata.org/entity/Q3421496,Amaat Vyncke,Onderlinge Correspondentie (Source → Target),vriend,,,
http://www.wikidata.org/entity/Q13576607,Emiel Demonie,http://www.wikidata.org/entity/Q119013626,Joseph Van Damme,Onderlinge Correspondentie (Source → Target),briefschrijver,1888-02-10T00:00:00Z,1888-02-17T00:00:00Z,
http://www.wikidata.org/entity/Q13576607,Emiel Demonie,http://www.wikidata.org/entity/Q336977,Guido Gezelle,Relevant Persoon (Zender) → Guido (Ontvanger),briefschrijver,1881-01-20T00:00:00Z,1888-10-26T00:00:00Z,
http://www.wikidata.org/entity/Q13576607,Emiel Demonie,http://www.wikidata.org/entity/Q2491266,Johan Winkler,Onderlinge Correspondentie (Source → Target),briefschrijver,,,1888-06-06T00:00:00Z
http://www.wikidata.org/entity/Q2183646,Emiel Lauwers,http://www.wikidata.org/entity/Q336977,Guido Gezelle,Relevant Persoon (Zender) → Guido (Ontvanger),briefschrijver,1878-01-01T00:00:00Z,1884-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q115811038,Emile Dambre,http://www.wikidata.org/entity/Q336977,Guido Gezelle,Relevant Persoon (Zender) → Guido (Ontvanger),briefschrijver,,,1888-09-06T00:00:00Z
http://www.wikidata.org/entity/Q113486838,Emilie van Outryve d'Ydewalle,http://www.wikidata.org/entity/Q116508674,Savina L.J. van Caloen-de Gourcy,Onderlinge Correspondentie (Source → Target),vriend,,,
http://www.wikidata.org/entity/Q113486838,Emilie van Outryve d'Ydewalle,http://www.wikidata.org/entity/Q336977,Guido Gezelle,Relevant Persoon (Zender) → Guido (Ontvanger),briefschrijver,,,1862-04-15T00:00:00Z
http://www.wikidata.org/entity/Q117226377,Emma Crombet,http://www.wikidata.org/entity/Q336977,Guido Gezelle,Relevant Persoon (Zender) → Guido (Ontvanger),biechtvader,,,
http://www.wikidata.org/entity/Q117226377,Emma Crombet,http://www.wikidata.org/entity/Q336977,Guido Gezelle,Relevant Persoon (Zender) → Guido (Ontvanger),briefschrijver,,,
http://www.wikidata.org/entity/Q1334711,Emmanuel Hiel,http://www.wikidata.org/entity/Q336977,Guido Gezelle,Relevant Persoon (Zender) → Guido (Ontvanger),briefschrijver,1889-03-01T00:00:00Z,1891-11-03T00:00:00Z,
http://www.wikidata.org/entity/Q125282135,Ernest Edouard Marie Eeman,http://www.wikidata.org/entity/Q336977,Guido Gezelle,Relevant Persoon (Zender) → Guido (Ontvanger),briefschrijver,,,
http://www.wikidata.org/entity/Q125282135,Ernest Edouard Marie Eeman,http://www.wikidata.org/entity/Q115831509,Joseph Gezelle,Onderlinge Correspondentie (Source → Target),briefschrijver,,,1887-07-26T00:00:00Z
http://www.wikidata.org/entity/Q3080591,Ernest Marie Joseph Martin Michel van Caloen,http://www.wikidata.org/entity/Q336977,Guido Gezelle,Relevant Persoon (Zender) → Guido (Ontvanger),briefschrijver,1894-08-12T00:00:00Z,,
http://www.wikidata.org/entity/Q62080181,Ernest Rembry,http://www.wikidata.org/entity/Q2672741,Jean-Baptiste de Bethune jr.,Onderlinge Correspondentie (Source → Target),briefschrijver,,,1898-08-30T00:00:00Z
http://www.wikidata.org/entity/Q62080181,Ernest Rembry,http://www.wikidata.org/entity/Q2360914,Edward Gailliard,Onderlinge Correspondentie (Source → Target),briefschrijver,,,1899-07-17T00:00:00Z
http://www.wikidata.org/entity/Q62080181,Ernest Rembry,http://www.wikidata.org/entity/Q336977,Guido Gezelle,Relevant Persoon (Zender) → Guido (Ontvanger),briefschrijver,1890-05-22T00:00:00Z,,
http://www.wikidata.org/entity/Q62080181,Ernest Rembry,http://www.wikidata.org/entity/Q115811921,Alexandre Berghman,Onderlinge Correspondentie (Source → Target),bekende,,,
http://www.wikidata.org/entity/Q62080181,Ernest Rembry,http://www.wikidata.org/entity/Q119794240,Hendrik Berghman,Onderlinge Correspondentie (Source → Target),bekende,,,
http://www.wikidata.org/entity/Q132321595,Esther Defoor,http://www.wikidata.org/entity/Q336977,Guido Gezelle,Relevant Persoon (Zender) → Guido (Ontvanger),buur,,,
http://www.wikidata.org/entity/Q132321245,Esther Martine Eugénie Clémence Marie Ghislaine De Zitter,http://www.wikidata.org/entity/Q336977,Guido Gezelle,Relevant Persoon (Zender) → Guido (Ontvanger),buur,,,
http://www.wikidata.org/entity/Q42196616,Eugeen de Lepeleer,http://www.wikidata.org/entity/Q377071,Edgar Tinel,Onderlinge Correspondentie (Source → Target),vriend,,,
http://www.wikidata.org/entity/Q42196616,Eugeen de Lepeleer,http://www.wikidata.org/entity/Q336977,Guido Gezelle,Relevant Persoon (Zender) → Guido (Ontvanger),briefschrijver,,1897-02-07T00:00:00Z,
http://www.wikidata.org/entity/Q42196616,Eugeen de Lepeleer,http://www.wikidata.org/entity/Q113466955,Cordelia Van de Wiele,Onderlinge Correspondentie (Source → Target),briefschrijver,1897-03-15T00:00:00Z,1908-01-02T00:00:00Z,
http://www.wikidata.org/entity/Q42196616,Eugeen de Lepeleer,http://www.wikidata.org/entity/Q115835763,Gustaaf Van de Putte,Onderlinge Correspondentie (Source → Target),briefschrijver,,,1898-07-10T00:00:00Z
http://www.wikidata.org/entity/Q42196616,Eugeen de Lepeleer,http://www.wikidata.org/entity/Q2638823,Alfons Janssens,Onderlinge Correspondentie (Source → Target),briefschrijver,,,
http://www.wikidata.org/entity/Q2546317,Eugeen van Oye,http://www.wikidata.org/entity/Q336977,Guido Gezelle,Relevant Persoon (Zender) → Guido (Ontvanger),briefschrijver,1857-12-24T00:00:00Z,1898-09-10T00:00:00Z,
http://www.wikidata.org/entity/Q2546317,Eugeen van Oye,http://www.wikidata.org/entity/Q123689724,Joannes De Neve,Onderlinge Correspondentie (Source → Target),briefschrijver,,,1862-01-16T00:00:00Z
http://www.wikidata.org/entity/Q57197744,Eugeen-Karel Van Steenkiste,http://www.wikidata.org/entity/Q120900509,Emile Florimond Herman Van Biervliet,Onderlinge Correspondentie (Source → Target),briefschrijver,,,1887-08-01T00:00:00Z
http://www.wikidata.org/entity/Q57197744,Eugeen-Karel Van Steenkiste,http://www.wikidata.org/entity/Q336977,Guido Gezelle,Relevant Persoon (Zender) → Guido (Ontvanger),briefschrijver,,,1885-01-01T00:00:00Z
http://www.wikidata.org/entity/Q56036023,Eugène Cortyl,http://www.wikidata.org/entity/Q336977,Guido Gezelle,Relevant Persoon (Zender) → Guido (Ontvanger),briefschrijver,1886-01-29T00:00:00Z,1895-10-07T00:00:00Z,
http://www.wikidata.org/entity/Q2770967,Felix Achille de Bethune,http://www.wikidata.org/entity/Q2062803,William Henry James Weale,Onderlinge Correspondentie (Source → Target),bekende,,,
http://www.wikidata.org/entity/Q115981938,Felix Degrendel,http://www.wikidata.org/entity/Q336977,Guido Gezelle,Relevant Persoon (Zender) → Guido (Ontvanger),briefschrijver,1860-07-05T00:00:00Z,1864-08-20T00:00:00Z,
http://www.wikidata.org/entity/Q2684959,Ferdinand Van de Putte,http://www.wikidata.org/entity/Q3166510,Johan Joseph Faict,Onderlinge Correspondentie (Source → Target),briefschrijver,,1872-09-17T00:00:00Z,
http://www.wikidata.org/entity/Q2684959,Ferdinand Van de Putte,http://www.wikidata.org/entity/Q20902162,Louise Gezelle,Onderlinge Correspondentie (Source → Target),briefschrijver,,,1872-08-09T00:00:00Z
http://www.wikidata.org/entity/Q2684959,Ferdinand Van de Putte,http://www.wikidata.org/entity/Q336977,Guido Gezelle,Relevant Persoon (Zender) → Guido (Ontvanger),briefschrijver,,1873-09-08T00:00:00Z,
http://www.wikidata.org/entity/Q2065109,Ferdinand Vanderhaeghen,http://www.wikidata.org/entity/Q336977,Guido Gezelle,Relevant Persoon (Zender) → Guido (Ontvanger),briefschrijver,1887-06-08T00:00:00Z,1896-02-05T00:00:00Z,
http://www.wikidata.org/entity/Q2065109,Ferdinand Vanderhaeghen,http://www.wikidata.org/entity/Q2154331,Caesar Gezelle,Onderlinge Correspondentie (Source → Target),briefschrijver,1899-12-16T00:00:00Z,1900-01-07T00:00:00Z,
http://www.wikidata.org/entity/Q116660566,Florence Gezelle,http://www.wikidata.org/entity/Q336977,Guido Gezelle,Relevant Persoon (Zender) → Guido (Ontvanger),briefschrijver,,,1890-01-01T00:00:00Z
http://www.wikidata.org/entity/Q116660566,Florence Gezelle,http://www.wikidata.org/entity/Q115831509,Joseph Gezelle,Onderlinge Correspondentie (Source → Target),briefschrijver,1870-01-01T00:00:00Z,1871-04-30T00:00:00Z,
http://www.wikidata.org/entity/Q116509612,Francesca Christophers,http://www.wikidata.org/entity/Q118792556,Edmund Benedict Hicks,Onderlinge Correspondentie (Source → Target),briefschrijver,,,
http://www.wikidata.org/entity/Q116509612,Francesca Christophers,http://www.wikidata.org/entity/Q116510998,Mary Anne Macdaniel,Onderlinge Correspondentie (Source → Target),briefschrijver,,,
http://www.wikidata.org/entity/Q116509612,Francesca Christophers,http://www.wikidata.org/entity/Q336977,Guido Gezelle,Relevant Persoon (Zender) → Guido (Ontvanger),briefschrijver,1859-07-02T00:00:00Z,1864-09-01T00:00:00Z,
http://www.wikidata.org/entity/Q115811922,Franciscus Benoot,http://www.wikidata.org/entity/Q336977,Guido Gezelle,Relevant Persoon (Zender) → Guido (Ontvanger),briefschrijver,,,
http://www.wikidata.org/entity/Q122791372,Franciscus Leopoldus De Backere,http://www.wikidata.org/entity/Q336977,Guido Gezelle,Relevant Persoon (Zender) → Guido (Ontvanger),bekende,,,
http://www.wikidata.org/entity/Q115982545,Franciscus-Xaverius Mervillie,http://www.wikidata.org/entity/Q336977,Guido Gezelle,Relevant Persoon (Zender) → Guido (Ontvanger),briefschrijver,,,1882-09-14T00:00:00Z
http://www.wikidata.org/entity/Q2361397,Frans De Cort,http://www.wikidata.org/entity/Q336977,Guido Gezelle,Relevant Persoon (Zender) → Guido (Ontvanger),briefschrijver,1862-10-21T00:00:00Z,1899-09-22T00:00:00Z,
http://www.wikidata.org/entity/Q15461013,Frans De Potter,http://www.wikidata.org/entity/Q336977,Guido Gezelle,Relevant Persoon (Zender) → Guido (Ontvanger),briefschrijver,1874-05-01T00:00:00Z,,
http://www.wikidata.org/entity/Q15956,Frans Schollaert,http://www.wikidata.org/entity/Q336977,Guido Gezelle,Relevant Persoon (Zender) → Guido (Ontvanger),briefschrijver,1897-11-05T00:00:00Z,1898-07-24T00:00:00Z,
http://www.wikidata.org/entity/Q1894475,François Van den Abeele,http://www.wikidata.org/entity/Q336977,Guido Gezelle,Relevant Persoon (Zender) → Guido (Ontvanger),briefschrijver,,,1892-08-12T00:00:00Z
http://www.wikidata.org/entity/Q122754021,Félicie Marie Heldenbergh,http://www.wikidata.org/entity/Q336977,Guido Gezelle,Relevant Persoon (Zender) → Guido (Ontvanger),briefschrijver,,,1882-12-26T00:00:00Z
http://www.wikidata.org/entity/Q119796023,Georges Vincent Eugène Louis Beyaert,http://www.wikidata.org/entity/Q2619202,Leopold Slosse,Onderlinge Correspondentie (Source → Target),briefschrijver,,,1882-08-28T00:00:00Z
http://www.wikidata.org/entity/Q119796023,Georges Vincent Eugène Louis Beyaert,http://www.wikidata.org/entity/Q336977,Guido Gezelle,Relevant Persoon (Zender) → Guido (Ontvanger),briefschrijver,,,1899-10-20T00:00:00Z
http://www.wikidata.org/entity/Q118725738,Georges William Gadd,http://www.wikidata.org/entity/Q115980136,Joannes Catulle,Onderlinge Correspondentie (Source → Target),briefschrijver,,,
http://www.wikidata.org/entity/Q118725738,Georges William Gadd,http://www.wikidata.org/entity/Q336977,Guido Gezelle,Relevant Persoon (Zender) → Guido (Ontvanger),briefschrijver,,1857-11-02T00:00:00Z,
http://www.wikidata.org/entity/Q118725738,Georges William Gadd,http://www.wikidata.org/entity/Q116508558,Anne Hill,Onderlinge Correspondentie (Source → Target),briefschrijver,,,1857-09-13T00:00:00Z
http://www.wikidata.org/entity/Q118189985,Georgina Coxon,http://www.wikidata.org/entity/Q336977,Guido Gezelle,Relevant Persoon (Zender) → Guido (Ontvanger),briefschrijver,,,
